,0,1,2,3,4,5
3885,3076983464,3570440674,1836665814,4205105182,1037588286,175118891
3886,2786988592,1092820414,844982144,1862048599,2665231207,582892693
3887,1493490221,1715343612,1849726814,4282481294,2686150104,2462623856
3888,1470083998,2670625727,2090132070,2982830935,4211088159,1445406016
3889,2587858380,3789043037,4010922822,2393377496,2464963925,4122634193
3890,247830595,1213874649,3917894539,2155097455,3379215524,3613974310
3891,1882280486,1012819609,895409782,1769953441,762814969,4071056394
3892,2271522217,2999670511,895854825,3056814847,3343884289,1448196285
3893,142872621,2295412655,2732663024,3716309083,901447032,3154396714
3894,989178878,4061599560,1189071928,2754352072,823538224,3272329551
3895,4236292765,3082396434,3634155035,3271056301,2640801776,3521513786
3896,3237241807,2854690515,2741992487,2071522100,1306382590,2548274273
3897,960699739,1170567932,2849635671,3294105168,3480406196,413840963
3898,344924807,4186859969,2488363516,15706751,692690399,1001610133
3899,4063541256,1328605540,3718854256,3621331413,643804943,1689479103
3900,786669792,3795056753,1936986475,850145433,3014699005,808984339
3901,1557817765,2265707823,3569920089,3222362642,987036303,1935943213
3902,1593349677,3879572364,615224320,3344114737,851842690,4097303788
3903,2536756563,3855850365,25643214,1751829305,2158131726,149892648
3904,1212708920,983670590,654911992,3805218507,4043863878,2512682239
3905,3043122166,334735370,1599752046,3903167908,2955625365,979567403
3906,1907522454,2274972199,1082896317,3557711880,3543000139,1246198210
3907,2137570280,2337383380,787598379,1664162533,3645876121,3735816754
3908,2745328843,4059786645,2511510,1462008199,4290587264,120223582
3909,3902759094,3845639030,3886881136,271299072,2022573735,2785418908
3910,1959100534,1301176297,2301492649,730070779,3526606439,1102142026
3911,4135830905,74166126,795194771,3487773907,67747765,2023470428
3912,3978881445,2614185262,1818280469,4101287683,1962599807,2738599615
3913,2398810032,3834010139,1745013501,3516413603,1021741637,3981603975
3914,3914018389,1199370917,1543619180,556392688,118590930,3750180054
3915,672492331,3939557179,2175349424,2021529244,2291027324,3663645886
3916,2597410041,372720758,2732313561,2978342354,2611845423,1172740571
3917,5168904,4099279151,1379488540,686391174,2229992895,2402649155
3918,3817315381,3150383823,2223844036,2947467789,927704896,2122298614
3919,2985537048,4247565637,3822161767,4118218381,159282107,1922551200
3920,3901489534,91525650,1028347752,3243459025,901287130,2641284539
3921,2352142730,1345885018,1163051151,393909140,2587489986,3014784188
3922,84861518,3114233587,2343245545,3853447255,593503383,346079365
3923,2745669050,2654525365,4084489325,2367636528,3486359481,1574188925
3924,1036720695,3854000757,3828927059,2356364961,2003422116,2377409187
3925,3677856347,1591931794,1439408158,2760140730,3785855476,3186244808
3926,1435958798,1270809334,433774601,2197717407,1456963162,3534708804
3927,996459705,1641495843,2560071970,2049054518,3060440093,1083394255
3928,3451514969,3359702866,4025522061,1797329568,2473974048,2420628287
3929,1197482724,3870237192,2090245810,3609224783,2506075345,3556994221
3930,1404352443,1803693202,3283637565,2635594139,1140200151,434216766
3931,3311298267,325260865,1485825775,307439004,3196672998,2785947614
3932,4201845784,1869349868,1346209271,3543011114,3395039822,2272167323
3933,1661977106,3159454605,1229952313,1410355891,2002306154,3157041269
3934,1824978830,473412900,2886026790,2176241403,1150760132,204756998
3935,249925962,3597796994,2756439473,1368382710,1129952337,103052125
3936,2916819235,2600428049,449253737,2244929036,2179132364,2651087125
3937,3734392738,2344338293,3687696171,3468376824,78508544,1413554607
3938,3271291449,2339818991,3690705127,3964011493,326542220,1530586946
3939,708013930,1564285955,1152167188,1017884640,2717826887,2539953677
3940,2658568491,2730126990,2518433516,4208907150,607357941,2059280711
3941,3565845258,693770551,468147689,3222502633,576042594,888033600
3942,1768636943,2718386002,2262833356,3667041266,2586370388,232575135
3943,1925978800,1482850076,2934654148,1806318556,1550847416,3427751998
3944,84060967,2715046286,618616955,458191369,3877823914,3203581050
3945,1038074386,790960382,2300885617,1780861787,2733693139,1908749780
3946,4248202827,2506376081,1836007567,957523945,1480411251,791566631
3947,97914099,3657510066,2007394882,3720353959,3179946603,1083844003
3948,2763396352,3836845147,2806743436,1754277484,2762181272,178440282
3949,1004662002,3384777769,2166886901,1317031772,475390186,3485669989
3950,2647979313,317198533,1381439378,3067697250,3470477483,1037427170
3951,810216376,3519260620,3525337653,2151897310,2898438573,1668989737
3952,197341203,3207821233,3273462037,2104181623,2501675361,1652594217
3953,3063592805,3988112684,3148309674,3023757870,465631560,1622253254
3954,1553426846,600156571,2626541549,953446704,1066992841,1362559293
3955,2504577329,2225994968,4187023950,3391546500,1038224476,2318287692
3956,447748332,4214888495,321797633,1095848773,3016648387,2264416342
3957,951552763,4058556413,3440824570,2025307896,582995557,3841819734
3958,1130688830,600595029,2952263998,2019417934,3021153970,997584918
3959,2752087328,606320157,3829100215,605807934,4119639965,4222075892
3960,3406377540,158876892,144987568,64922386,2691380249,3154005812
3961,1019429729,1019938386,325650584,1334557411,3528364141,3151999931
3962,2579950931,2295957403,30087317,2344958555,2605965713,2836806793
3963,2693577119,1814687732,1001484992,2693937045,257112569,4078765009
3964,3056126871,190928727,182924029,3750549136,3115014203,627918769
3965,45614538,3917789071,1486736581,1474681029,3908163066,3896646294
3966,418370937,2915886604,2612555070,1889510959,696336608,783864371
3967,2278877680,231500051,2931510937,1186292712,2698511956,1728071752
3968,3422101889,1643458314,1780450674,654671080,904604096,3708162840
3969,570634153,1622613755,2232630410,86248507,2892952494,2804480868
3970,3319625492,1349954906,705624104,571590093,1354013229,2141396052
3971,4152089673,1542670759,2417339210,3566230138,82254034,2721155514
3972,3905402846,3561768032,1112847419,143789295,3169538492,3013073476
3973,3268790035,45799779,1519473995,1591507724,5058007,1155734794
3974,745858941,991649210,3567906399,2665026598,2686005380,596902078
3975,3857487267,3326404961,3620811661,512079019,4186571033,376910280
3976,3720013615,2885052831,602802699,2214588261,2795477554,337939298
3977,2389694593,324719310,835127776,704211931,787663321,2803679293
3978,1806299347,1310236195,648137151,125990726,1247534250,4119542056
3979,2052026875,172234962,2995921768,2889263170,2635692568,3368088330
3980,4041606040,2083982951,3693125353,1438672273,2957637159,2361748813
3981,481138842,3635263607,620444559,1362504934,3248021809,550096972
3982,907446657,421632959,3415263877,2456564351,1631850482,1063296595
3983,3322596256,1313482208,1552420169,265618941,681474309,4019575118
3984,4052604073,3882261472,4070946444,2535849044,3167047790,1531843842
3985,1627266478,2399081740,961495089,3757460650,1452058655,2907186077
3986,1527795619,1984073017,1345485664,1488604377,3776459949,2744890508
3987,2516242156,2545559855,2630193016,2431991152,373615975,2852193370
3988,3915496486,2892625999,254170001,3881094017,3246349391,2657431499
3989,1114322308,3049059222,3419530728,4198268982,556126757,515682334
3990,1649785747,1222850280,2181891290,2504963869,3205740496,1068777297
3991,4101290789,3125003901,3662732242,3811185693,2551710532,192628304
3992,738190511,279837316,2133719893,4050939997,1820624501,121145733
3993,4270086478,56229949,3568008791,3110124866,1318815671,1226532918
3994,477727889,3221702334,3173856867,2805713992,31259816,678097936
3995,716902695,1947336555,1391274129,3288915667,667665731,418954721
3996,45682479,475097871,1763688750,4234184903,2499326056,1715649972
3997,1069067199,759810255,3280555726,4054108956,2599389171,3876297509
3998,2135902398,437845528,3141359042,1048523238,2290035483,2350625152
3999,4245212252,411545140,959325002,189729337,1533620414,3268456175
4000,1494105411,215583919,3241224851,1899671494,1911833460,1342008070
4001,1214628648,3380465059,3086842989,1213730191,2188356272,4215928660
4002,4006737955,544895847,2370831877,848897336,1034895924,4004216268
4003,1108789311,319101486,1784247675,1933706330,762463514,1026579874
4004,357053715,4175612922,2601540380,2540129937,791571409,2991054621
4005,1171294242,2218436357,125638232,1297719008,2719124543,4267638184
4006,2417096338,3762287782,2459064182,2160193562,4044388836,2689069751
4007,3420898667,2025618239,2482579933,57878963,85374059,3920314780
4008,2280448190,4140192647,3338174411,632567462,1019057309,807665480
4009,2907327163,2854003092,2563496938,244464905,518941844,258806784
4010,1940948031,1716122234,3972180727,2934065207,1257107514,1570401040
4011,1235590765,19607783,381883670,2150806957,2852432246,3932674088
4012,1183410082,3494364139,2660230877,2399214972,3560699478,3984780281
4013,3500993615,2087423470,527986513,2440443492,3548293901,1664918180
4014,2396218899,3376064463,3041782093,1809555871,490270975,254789044
4015,2194160784,1897387633,3117982854,3475961468,3274212676,2523184919
4016,1326025283,1210911379,323677106,1327187155,1772154202,1069614879
4017,3302708840,3440265649,517706971,3243812863,3315565428,278564932
4018,1131084228,2400270739,186297082,2319052409,4232857725,4143864601
4019,2852864656,2177661542,3957524178,806919998,4174603863,1014956925
4020,2127462009,991723217,1349484463,3700002403,568205412,459023089
4021,2486882472,3949408946,1720502389,3211801596,2931928597,759484856
4022,417328856,3055529688,3685495628,271146965,3948167609,2620993508
4023,3449656346,2658935741,4285298733,630912296,3644154377,2353599131
4024,2391378796,3393322337,3158137139,4149135787,3341890975,2552795483
4025,2541961099,4180639590,4164397484,40440138,3564648101,1808816389
4026,194806193,2025071101,480446891,3187913022,3073117711,4149129892
4027,3713230905,726647191,4125726961,1369508001,2529777486,3223939310
4028,1899037785,3182154388,3562376588,3074790963,1804643958,917352721
4029,2757586470,3179517145,2357852465,702245875,4117896331,3000422288
4030,3379672566,2955249256,859082004,2954124646,1620976603,1828978846
4031,1055595827,907278522,1955522406,133716389,524229699,912252682
4032,223691723,628404036,2722006132,4286144703,3384441459,2291251322
4033,2335953145,1600335609,3454645416,3039334897,3973427253,201722027
4034,4015804533,750237293,992764923,1499226077,3520138611,3988182522
4035,3754142760,1440249717,1000012894,1371151876,1174818881,1901210162
4036,2204511445,363339730,2614986871,3756720027,2727554379,1015468126
4037,3600365503,2684241026,87189437,2857752678,155079522,3065675057
4038,887465661,3917021138,3140407176,1612680638,2125277719,986505074
4039,2770231293,194473135,2593590655,2467670052,1139343455,1597813115
4040,2045046487,1821360542,3734700103,3058613599,3692798563,3080120476
4041,990684193,2981875567,122101049,2950373804,2800368002,477823637
4042,363842480,1666286144,426547488,3576263352,2294553906,2293736769
4043,4214798634,744255311,978040456,2027841625,727987525,1835165276
4044,1643839431,1925585430,3969328282,981833277,1856677624,263065124
4045,2457940032,3130313230,324945863,3598402059,1083026529,1111596534
4046,4222379709,4068946798,3515735498,645615882,1288040837,2205442805
4047,3955147902,3983092925,3582613204,259693034,3193844179,851638416
4048,1105042338,1822664192,833216776,1511610367,1236778801,1165940704
4049,2407211617,3957374731,2801530175,4196269191,950415626,264969457
4050,1322641195,1812518879,328528518,463839942,3458934316,2284537956
4051,683330570,3360893326,3639698990,3944858590,3218132509,354121655
4052,562620369,906430512,1728477637,224566392,129539688,2900300761
4053,767349425,2744293,642375515,130600714,438979982,1884104953
4054,3624147302,2411211981,2723328107,450231296,1065153979,3778430022
4055,2189098674,3036059726,688768324,787228911,2633007973,4243882715
4056,1242012072,1702854723,3364924620,3603897,1764486817,370402686
4057,557096248,2868544373,2703245737,1906475678,769665446,3856940647
4058,1711879400,1694461477,1349986007,1514263252,1481368716,1560191080
4059,4226830823,3476324494,1985322682,2015757943,2409797666,2685536898
4060,1528995495,3351845296,310745782,2955771519,778390407,3028592894
4061,1136859345,4046604197,172768247,3158146535,4086464208,1727352073
4062,3369008401,1317095796,3812907077,3905934907,2529721670,4067568943
4063,42072903,2946391002,2957841046,1911121726,732222166,3338061409
4064,3999795083,3167571516,2700766075,206855001,1725834156,841684166
4065,3366462942,2803833581,433499772,4180878159,3831889499,2670203598
4066,777107637,3747289852,2370496812,1250964692,1107837719,3130104066
4067,810394908,3084228025,2963528572,2430035197,3749763975,4125047258
4068,4168329779,1532611428,2451672283,3562558667,474437234,3551952342
4069,2105726249,1384790806,3442851976,3767758978,244310269,1447377255
4070,2724348087,1187310754,2953542446,3696818763,55404106,912617381
4071,429331060,1525586811,1071967849,771461071,1715048361,4160070176
4072,790122749,2352155087,3359734791,2161158126,2134770301,2681049782
4073,82378907,3353885733,1106875748,77996531,3742929982,1825082575
4074,4060077805,2147680021,2999480887,3028073145,1215689973,2876131456
4075,3764278606,1682688388,1222465442,2728897969,3485990517,2873957984
4076,3793402227,1415417731,3324733151,1135374045,2929658230,1026943908
4077,1557041558,3701925060,3876425663,3747812822,680207887,3924075751
4078,2292124708,1306571875,1461090497,3647803391,688062420,846926169
4079,4127218608,900968184,1257341411,3203489017,1121303124,491078819
4080,3823439381,52929226,2609329943,537308040,1305996268,3556313623
4081,1557842219,4288386109,780947734,4072430401,2645185043,2382896487
4082,1583270891,389876466,3409604040,221271040,2125168832,1312090329
4083,2608016095,1990994013,369530682,3401687188,3117046336,2943689755
4084,1683277551,839400658,2788459616,727317873,3355560470,4017722270
4085,1989086499,4056162198,9722829,3731415548,2866360105,1534582282
4086,3857433120,3309541442,3625338126,1726620350,51452727,219390499
4087,3801509798,2196097485,325095573,3610868732,4133083904,827407407
4088,118468674,1827995916,2411199237,1334909284,1991767842,2281075736
4089,3093264221,2290404738,2659861398,1770637397,3386660129,1967892370
4090,4063865954,1192479295,2455723589,298405896,2372343883,1612187096
4091,1791559220,3280918279,239003096,3151034690,1999866571,256255808
4092,933338657,3176500102,3604313699,1465736635,876798386,538825837
4093,2645111916,1397202961,3026421785,2949033687,3400440021,3168002391
4094,1203383962,1998450698,3907996257,160623308,2909481911,1908216655
4095,1631607981,762529182,2941215687,2276213012,4155554101,3007898256
4096,3647824543,423310850,2799815676,3165721425,2500912886,46875934
4097,2045141190,646926962,3949329123,3502552314,2945875218,3008700605
4098,1765246096,3582376619,2012088709,2044474822,2823540808,3701680068
4099,2730774246,1014014189,2243462503,870950102,2362343336,1143459042
4100,1886912846,1818357368,221066277,474912133,560830387,3892212025
4101,4071636310,3037556889,3297352149,2934220395,1706173955,3141976118
4102,4220388899,2221915800,2019700833,1416292995,2657616476,156838317
4103,3857447706,1809040445,1274635841,2806493672,1486982536,1388521304
4104,2100933096,2401936466,1963120573,1668272579,1213269390,2001940483
4105,1492384199,406404371,1457331955,836425869,1169114572,1138357659
4106,293424472,647350046,3043737032,4216831193,3157974150,458198087
4107,1022649207,136978297,1633659261,2447765892,1059317376,4175330936
4108,209056879,2645375659,2994275431,1208893463,3519532683,3322952894
4109,2711360299,1738860339,2527059716,2935284487,1312800909,432161993
4110,52498774,1601421803,2136976849,520193515,565357747,3705547231
4111,1118465021,3351810032,1230703282,1970449843,2046446072,3709912120
4112,4088846691,3828132029,2941462046,578637614,1171249800,4258590673
4113,2503726225,3433638170,131221427,3555487841,2013798613,4229116689
4114,703383634,538219322,1471925910,2925931777,2092436789,2259203396
4115,3348263711,747969674,2951875426,79966503,1003796538,4089686515
4116,319759525,2795829650,81431244,3198381968,2166772098,4210751733
4117,1192445482,1597419797,551444014,1059801867,2879458543,1827279756
4118,322088015,2076917186,2647061573,4015518932,1880369498,184343091
4119,758160836,2212615804,3069601096,4294485129,956205396,843548964
4120,1679146612,656767359,3870258532,2953806960,465526796,3864266480
4121,2429358140,3873053691,3086117125,4000212777,3923273473,2904475058
4122,1020757902,2474706266,1602604724,1860785362,2380763626,3234547058
4123,3384462474,3920623382,3880315432,3857022302,1568817414,3966533668
4124,2274932095,1880711838,697605505,1974985502,1667463013,3168648750
4125,1377539150,4059848720,2576051776,4255614756,2129222389,1521699482
4126,563639153,1459652155,325395263,571377338,3583564918,36905585
4127,745356128,1515269339,287337617,4200588003,3838873145,2737724864
4128,1596290954,2488592857,1414394396,1513901629,1957689940,701670151
4129,890238520,61695276,1423457896,3237232494,2014155363,520257570
4130,1899090807,938548450,1586216209,2792517781,3755082924,3843828222
4131,2824546932,3678983327,3886806945,2498169657,1475104490,4264929715
4132,3439812083,3485703078,150837935,2053158389,2008408080,3563765311
4133,1940592381,3127750470,1399279853,292753639,92985330,444987696
4134,1125895674,1166010295,795124380,3504379764,867812388,2577663131
4135,41675856,2173283386,3890836629,297451103,3228566835,3119527278
4136,420019908,262703200,3623165173,2618416144,3994756748,2233681549
4137,2495916889,252711076,1269054737,3465472696,2984156361,19109120
4138,2718926346,3560615345,3172281567,1212261874,2707801949,189820811
4139,3517020275,777462647,3027003445,3515256487,2914587251,3955098921
4140,2592970876,3238083632,2359448968,3033060291,2901742265,2971967020
4141,2191635103,232544496,3685129760,3559406133,2322283773,835175260
4142,3365385851,3857327791,1676433279,1974282342,766692178,3087467374
4143,851395934,677961779,2630744241,2632787911,1305304333,4123927971
4144,2882720024,1821263873,1827266640,3323569333,1186943118,4045422067
4145,281042378,299488865,2664326115,2202867918,1804881382,2984508910
4146,327492642,4247712134,1919501502,2439541928,685940148,2593059412
4147,251727487,3511948923,4007462131,1277521804,3303541761,3000489982
4148,3748019764,6595913,391933618,1335257178,1585285913,2906994495
4149,3503485091,3757547480,2590358965,658589118,1198226841,782762694
4150,438015070,1410887953,1550847150,4271908873,3303611843,2430958503
4151,1860372210,3178094606,100533759,2141470492,2471858073,2769124288
4152,2222520828,1149415712,2263953041,22234280,3428129837,3713363448
4153,2411659056,1763038427,2868575144,1331024459,4217606611,3962094755
4154,1646816982,2733061627,2274840387,1784503622,1353427871,2281643011
4155,561418881,2992964416,2371029975,4257670283,2732295480,1379881564
4156,2506934515,869592771,2621763456,2191211450,3791097935,2427038669
4157,389648436,1180530447,479007329,2095524249,2350449734,776782481
4158,1168838285,960566048,2742710455,1111102047,2365915873,3544934091
4159,3411883747,3508008703,914538737,1888757566,228597671,2054044660
4160,2526121360,3890190294,3229445293,4204949134,881942992,142745207
4161,3726180062,779444638,1122182756,3423027592,1447312872,709461367
4162,2519560535,2203524820,708432534,344700496,626505255,4214896642
4163,3414790821,2496709953,1961648512,1273133778,2899612297,2264016732
4164,3886952113,2588994489,2735018690,2120779340,573848927,2692833602
4165,2095945097,637871338,351706484,160209268,58323599,1538808252
4166,3123935786,1052966389,1709291470,3631420752,3365407237,2878054627
4167,846244172,81114217,421258679,2058933009,217352753,2810448347
4168,2212421806,545256014,792948735,1308413091,3457510227,246259834
4169,3859745499,3362086239,3417109162,1982931189,430492630,1646249957
4170,480538986,78110982,455385756,814521684,3421298372,1851879809
4171,4071387216,3213084030,2176361649,4246840875,1516025689,4007331165
4172,3808598328,3842666734,3043376882,3495570605,2175879875,3826811052
4173,3614688094,1651178839,572014436,936025330,2822393774,2087530243
4174,3191565060,1013564548,545600914,1293839368,1822102964,1728900266
4175,912457041,2941915366,543214162,4196710829,2480810769,1171127975
4176,4250859264,619011361,3816667216,705464286,4119854046,1298809496
4177,3854844604,3748340144,3149292943,2344543047,1245769377,2142663931
4178,883886993,16603293,3383226059,449836099,2757729951,1838620407
4179,1765051393,878876434,601325894,1671189515,3617241371,119511075
4180,3007581703,2230019357,1991495539,794382016,1619386234,1673973339
4181,1856160055,1869480551,3490345264,2434520430,2062858731,3846665596
4182,4043462703,2238085368,3188431402,2919337,3254709991,1943304727
4183,2332201300,2193873039,3124026994,2364848398,3324853604,2790173478
4184,266004915,2059429542,2112577036,3550436199,2974842775,1498711277
4185,549486202,1194580955,730720600,1093058247,2624524075,3119928494
4186,3974984885,4186828364,840895902,828232365,16769458,4063136660
4187,2873307335,3282759259,2828497680,2915935456,1878405563,702570132
4188,2333625081,116834544,3955378699,3272159481,879990434,3196800993
4189,3698418995,748575315,1618386706,3653996408,376022706,1350264273
4190,3653568120,3937253770,3417123477,2351695939,129640313,4155146045
4191,1280865330,2087957868,3439889420,402816960,2749133731,472902103
4192,2014607190,3452864929,2561655994,414488662,1193446095,3498267353
4193,2732780857,2558734777,2818106262,1509886099,1469541151,167693288
4194,3289691975,957520501,3116127879,461535195,3671245372,1504835868
4195,3096221440,3035147226,2470581291,804148145,417074292,2708712991
4196,1513101340,3078463965,546289604,913942438,2728417613,1707660613
4197,2066494993,336296595,3926515651,1368364378,3581024907,1851008082
4198,3319131579,2285963078,887685448,2501510605,1791564860,1225929067
4199,2679705413,2447094688,2309782877,848327409,1016592225,2813519442
4200,3460531383,2280115338,1220805181,3037481505,3489595109,747477499
4201,398379387,1002261376,3579304083,4109021757,2153429186,3022337332
4202,3444164890,2124998495,681626214,4109361476,771106336,3939153643
4203,3711111583,663565991,1213944855,1390464100,3941471893,956891212
4204,374702121,1094089932,3515448293,2309716212,3087557801,1287856084
4205,3040166524,1384639394,4178253021,3741243588,2834588852,4003714961
4206,109212912,4185629764,1566044933,1666720611,1751609589,2799515286
4207,1662421159,3383922939,2293967426,1089108054,718156837,996902474
4208,1278280102,3550821835,1686448346,1253577180,908567739,2919484486
4209,427824176,2429908040,1116154422,3212455299,773242520,3077086248
4210,160003354,1829233699,3284614405,3434845452,2545920326,207344433
4211,1335985244,1388865036,4222799131,1032723246,180560719,3856797570
4212,3464824543,3147799400,2122599652,757141870,3738525064,1027106408
4213,2647021484,2606941258,2189900305,2234615723,1645154050,858586266
4214,230265261,3148653486,1550558939,916163764,3525347191,928923249
4215,2783273106,1782002132,1313949378,2186581735,1662146154,2669864828
4216,2032776954,3362508180,2186471605,2037256430,3262411869,1081355134
4217,3920098354,1828159597,1510890658,107369094,4202759182,2744271718
4218,865495197,3746529785,3201715695,3810133785,1163682115,1084225285
4219,156097016,134640380,4037739968,1539321416,1784610043,1028448911
4220,4207933062,2821682071,1323381766,597016152,2236159061,2080221781
4221,2169727566,3973563526,1574518629,2771599913,760444275,3776861130
4222,3342745864,2921503533,3120632713,395373569,4089329240,534237106
4223,2562864741,3963740561,4180833776,3168812157,1070542835,2168722798
4224,1609402182,4028915710,3953921256,2362468616,2407540548,3145502479
4225,660010754,3561326417,3028514083,2361560900,124250694,347973005
4226,148236908,4230469144,3697789078,30642954,1088507794,1059527572
4227,2817450865,2929113559,3899656389,2759440517,565025970,2365939012
4228,412032590,417987071,2752627125,1320996774,3757627877,3226628637
4229,2974893210,2927684918,1633848574,870417611,2621357825,2476152317
4230,486713519,1986270587,2382747302,2856801367,70773706,3833616476
4231,1499953262,331430909,1819277005,1523470991,506872086,2152854526
4232,3568050997,4261139921,4143074398,3909064065,103879628,1474637223
4233,1380938064,1298752398,1263922367,308741539,2931114966,3603869822
4234,1666682001,4002646163,3176996066,1112734100,1130551539,1230927733
4235,2123243604,120992617,1199441894,2719325139,2536234130,2880466427
4236,1011870702,3423994486,613339159,1284727645,3960201654,1672712332
4237,1518322094,1595224736,2270301269,2185315029,2020720483,1710151819
4238,4090499827,2447033553,3603597119,1483214821,3485227399,4208976013
4239,1304973688,2961165287,1971446591,3644054991,2643686992,210674856
4240,3408850811,4267191132,3108478957,10892856,1290436033,1215523835
4241,2349157877,1488403408,1178714369,4275856966,1446019366,1715969632
4242,2238961931,132677241,1238625179,3297365259,1371246252,1269563158
4243,3117000905,972790463,3773741987,272610120,4019173817,1645507123
4244,3999461107,3912833031,2821354119,1857640905,2179566176,3668219737
4245,2066206813,175479708,212402457,3468652163,2059193760,3868720288
4246,1325350967,1506259969,2799699013,1963710959,299044037,2432572318
4247,1918158069,36986898,1060745453,61804361,4255540154,377267032
4248,2828579925,2479459379,1968490599,1073192653,28286033,2268083020
4249,2554435685,2211852387,2577423906,4074668864,2313066950,1378328918
4250,4093914081,1152116605,972095651,1832737716,2108293623,3501611686
4251,2535328395,1172489578,395299151,112898363,4080178353,2376723487
4252,4129645357,2303789614,70264136,3285891459,2092940094,3855008344
4253,635439674,1917373778,1538203438,1039798904,451038963,2435294428
4254,1153248291,898330963,907428000,640599927,3354793368,605297019
4255,3774473421,524906419,748246275,2248712074,3027037976,3564622045
4256,900131651,4045563277,1041674020,2591067412,4211506677,3218758331
4257,2144054720,3183275719,1311747708,293765120,534579446,1489432618
4258,1201051224,1204398239,2434314266,2919520597,3877813205,585166725
4259,2462259375,3599927606,3665926641,2826057269,100523355,3390933469
4260,1076496765,3862258828,1255007889,1537459398,2488772136,278755142
4261,2537777181,440178450,2401993695,2613822802,1880624440,2017758678
4262,1468703917,235730109,4049691468,212150804,2438793419,1868742492
4263,3264584305,1415864306,3721847372,2706049315,492031105,3022899457
4264,2917525617,2459995319,2891684347,1536082483,2997945114,3393920509
4265,3413762084,2294070936,1220688559,1627812269,1898642685,1730890624
4266,2102364831,3719094943,3759497525,4290073295,484549150,1819494264
4267,549815261,3328874401,415937172,3688647278,441847037,3222913220
4268,603511427,1440570769,1153139658,2664330836,1963283781,3754976595
4269,1670498716,1127306295,3162456936,2644946074,776240667,1942183028
4270,1681636291,868373120,1339074981,1831288280,1100139898,761481331
4271,3250133597,2705619843,1945363344,1508670342,222861826,1846860717
4272,2190839731,2705162285,2771652586,1812941507,4211924553,788920730
4273,1130349648,119509719,4212879212,4193307898,2664563419,532823461
4274,775632483,280915768,54497412,4161104419,605209953,2529172853
4275,3457402414,2596494494,2443440732,923176409,3496047197,223532262
4276,3287588236,2517500754,4104332362,4219485526,3062482893,4240025317
4277,139203332,2825544317,1223238768,1538377793,2452343364,2839847021
4278,2931583587,3925642387,3555347596,794412772,4081750664,977001751
4279,916222402,2778619162,619666008,3451587838,2385638366,1303146398
4280,789647106,2159267085,2091962603,3923857060,3590226146,940631065
4281,856809209,2037921214,3422509093,2132679308,428329365,1482602984
4282,28472253,2352201040,844794761,3210100235,1694796721,94148053
4283,3333350703,2106365257,911888332,2975953184,462124565,1411408491
4284,2675117695,1416414281,2020468980,1634357967,836071425,2068151159
4285,782491552,1709230146,4103766544,2368122104,432274088,3176099742
4286,566281249,727627896,1270066829,2286493741,2847027997,3754057734
4287,4140247473,2196192588,474287222,2369049090,2082091914,2396365950
4288,1956434683,3545109118,2857418159,3789916812,3187680343,4273597966
4289,4120652222,2887080628,4227528876,662911365,1168439221,1302814403
4290,2640387004,2201761038,4239241450,3100569325,1286800131,520190208
4291,681340342,962840135,3411717337,3184681884,2566305246,1534472718
4292,3663289153,4002711412,2120853746,25645330,2466668823,1334333382
4293,882053375,2824558196,370091918,3169296871,1999422565,56385209
4294,2681406120,3961053009,1106979611,3761663410,150094810,3479252529
4295,1378032664,4066335246,3122783752,1613524896,2539520418,1238554016
4296,493290132,1423144032,689965921,591963788,1327324102,3451254971
4297,2876725699,1095221812,4121510524,2916119725,4198343902,2940756228
4298,44035767,1362748440,2537125620,582406612,870580585,3850322115
4299,3360741625,2079944479,3253137276,2629555896,1879931941,698652782
4300,131084363,2909939506,3384263244,2754896931,2759201547,1786089636
4301,2336769784,543525513,2510781837,3557145855,1701098352,719045392
4302,508739049,694755854,2330715887,77892696,2072288400,3796935602
4303,780937599,2262089336,3913374166,3343247629,271932440,1721187898
4304,2150542031,2900995653,275448329,3672682897,2596164334,798344003
4305,2573373021,2084436355,3905271202,3950222487,1562134235,24002306
4306,2500450775,2308620581,3552666529,721351708,3365717925,468471850
4307,174284168,3738884225,306578245,1190689699,2543531692,2332307410
4308,3849618532,4277712549,1864218009,2809334814,1043211931,1663428898
4309,1994772778,2902888939,736278833,3423112534,2179152396,1900600812
4310,258368054,1991510123,814484857,571191607,2967923963,993823481
4311,1023658203,156900227,3709790455,2077611032,4252381193,3888935042
4312,632388387,118576562,857540060,3916479337,462907658,2397031221
4313,1487206777,3532697426,3039205695,1430829456,2998591333,908347204
4314,1860718355,1130899211,3577605480,2521027746,3095229959,1662417473
4315,2623765408,3622119304,1936731230,3425748404,3628178385,1807457309
4316,3438943957,1832316560,35495023,1874393251,1735090713,3595940247
4317,3001224460,1931144957,2640499323,244717687,2038561716,831377668
4318,2002175766,143822858,2454246471,3484123720,3360598109,1519990958
4319,1878905331,3189600063,2546971208,787335832,769473691,1647874823
4320,2857566150,2387492245,88480405,1494652629,2943029072,3919265039
4321,4082184022,1272405503,379524240,1052298126,1812150562,304349974
4322,1606205537,3679269080,3701465812,586783881,586864137,492271176
4323,592903377,1044206796,2423213759,2529322519,679058548,613931367
4324,1559129178,2243322707,59167936,3545224929,2892271162,816888225
4325,2388299130,2506116031,3894806452,1575450735,729165017,2465383107
4326,1558077576,2571259823,866207462,3953650924,2200891841,3848278251
