,0,1,2,3,4
4163,2613965530,2170499186,979652139,3074798407,242776717
4164,3358681780,3917125886,2259365288,4244833655,2085070207
4165,1465173617,760840171,2883338896,806212207,3211023836
4166,3691395294,4276011670,2647827552,3529999692,2723537905
4167,2503774761,345681035,1209829789,2377181068,2550164274
4168,418147200,1094953577,116783562,2112530689,1700848157
4169,1588159354,3280807804,1147878924,297237959,2558020367
4170,35110019,3460789995,772021193,1267517146,1635990849
4171,1993725456,3024309564,2009493169,522845366,1914034582
4172,474253651,1563718685,2856831238,806608726,1130053314
4173,1933151576,456520492,909867581,2601233551,3775139810
4174,4276329771,629246534,513566169,763641864,398373708
4175,3067330265,2112573808,1837447619,2848296913,4072383149
4176,1351221914,2693863691,98866588,479326662,4056536331
4177,412343634,4150512323,3815829380,1663276531,3020169371
4178,3580395802,2851880496,2459654569,4261250777,1223078663
4179,179505920,4014936751,2752052739,842614646,512864535
4180,1803991557,2224756998,90112723,3934330277,1354957141
4181,198564669,3221984939,4116544370,3685572521,634586150
4182,1128885170,3084384050,2842924069,746902247,146500671
4183,3943808540,3973754507,3566211771,2952275414,3007707080
4184,4271310676,1541121767,3266547076,2604708292,4137299827
4185,2293471736,2625733602,3198298749,1664093296,2957191592
4186,2181144277,595046108,2649434202,1304829508,658424169
4187,4169069805,3394017827,3990796234,3712750498,3188623531
4188,3940075713,3330051214,3695929852,3174017200,3953728580
4189,978869673,1068676335,1017852819,611450274,3822554917
4190,2482306566,1449711995,1389867777,709525899,3907737368
4191,1495344792,2933683764,501620265,4154440545,1095588787
4192,1479044892,3532808186,3223716997,3153940937,3595485909
4193,1330216992,1436244719,2842670087,320196230,1748305999
4194,3544623475,2926581826,313219089,2370901343,3053169186
4195,3331466847,3406574429,3925678179,1502948024,3052449192
4196,1373812481,4191481289,3749942501,2475524418,3742002631
4197,3887791197,1869839909,1252894265,2764917332,3108623637
4198,4117396296,3886736207,3779854995,945041803,245426677
4199,3548861056,2607982935,3182917470,1472193509,2520389436
4200,2582946894,995859521,1280980815,3006400880,1871993624
4201,1288378268,666688454,66069680,4171964713,633697916
4202,3548342523,3431995692,794796356,1176779312,1684984087
4203,3130803471,612225244,96982572,2776477360,1647050794
4204,1265659634,3211830884,2548735755,2169735454,3663748996
4205,1390616175,1246212948,3374298882,1905174955,438412268
4206,414016301,3127010060,1105197023,2922717943,1091443083
4207,3782072256,262449855,3536840774,65633305,831951779
4208,684783063,3144809945,156405193,608947963,2351311809
4209,3683601019,4205772621,4260143606,2351328170,3386790315
4210,616810982,548101369,4140068702,2425750818,10329293
4211,3774607911,1250079668,2449976391,3305533012,3201443596
4212,1363254370,1651942392,3363710997,735316783,2970871525
4213,2898275276,3859487431,2054907496,3594119401,1700402348
4214,138768494,2903692406,4182598431,1074901290,906656177
4215,51189386,274960867,2795607515,956666920,353959413
4216,4172251543,915071607,3586578156,3082543541,3585607225
4217,563518607,468343677,3254155536,953851618,4215308312
4218,771978990,2003975058,2940088341,385383697,856200421
4219,1287213038,1192553412,1857695367,2704626880,217592238
4220,2935400588,4220897466,2239278635,3125024133,123944718
4221,1221762689,3157821513,1116574428,1578118916,2262856080
4222,3670679027,1907845480,3549512376,2534042244,396228001
4223,3982141773,1458178729,1085000520,3552412204,1391381338
4224,1102408306,2294563437,489807268,4091014108,1337827580
4225,2769835485,786907887,3169240051,3940568072,1239932957
4226,1374659385,235607632,148553987,3466499433,2207086152
4227,2238442427,1184921233,2552621122,3283342702,3174515278
4228,3640498135,3011998260,2765285568,2466278209,2044557788
4229,380955841,41772339,2938422901,4107108947,1427571605
4230,471190229,3811424117,2816660703,4268779568,104264338
4231,658145166,2547568682,3267349638,748360583,4201524633
4232,451468406,1981621378,4072875294,3874199253,3452851418
4233,3680115414,115229056,371769266,2789114753,2066510074
4234,567232405,3740597870,76137988,968291872,2493321826
4235,2700314896,1950466236,3412493855,569055515,1915220628
4236,2290508349,353274905,4030467636,2362930907,1749131387
4237,1391289730,107256031,2428606356,2051602338,3110159914
4238,3842430657,3043768194,1527451596,797391714,4099497556
4239,455261445,3800435142,3868223296,217775966,3780198627
4240,803819562,1434886866,937449795,442774876,697446741
4241,2496194335,752540937,1194186734,1269127252,743724247
4242,3014411369,2690658469,1414921818,2425232045,3236492647
4243,4086647500,1606395747,1901622084,147781961,4220526071
4244,1195280375,2226064976,1441845174,585514891,2912206400
4245,1811304878,4173594345,65740600,585360793,152702964
4246,4156686036,1851721475,2758553959,1767660278,1042494680
4247,2935424014,593605284,1915660529,176654585,1658485541
4248,4247026792,3845306700,397427008,2429522655,2269691665
4249,101429527,3226730569,1254946905,2649497099,4115866270
4250,3723613780,1566307682,2344134404,301596018,472075518
4251,113441875,2739324348,1095115741,3302217684,1563212050
4252,226272114,2002433673,2961719653,433134338,1782652584
4253,495852822,1143921585,830713300,1960309400,3846001599
4254,1604928318,1073381560,792750595,2818387453,3119875709
4255,1810318541,4290656687,2829402954,3036982750,615837895
4256,1750864574,1770486567,2852009974,876704314,4289023840
4257,913139465,3559577049,81216424,2669455821,154295049
4258,2207441932,621769090,3690101374,184759141,1783098774
4259,151097078,1147688559,4029896695,1198780338,631099951
4260,632431847,3123066475,3499594903,1473316744,504325208
4261,1570715907,1237366922,3475224409,2354939301,2867321429
4262,1627043279,2004937002,2319860377,3368752918,2969474976
4263,1888150430,524825873,1804876406,1313708896,349539888
4264,2808836163,1497290261,2310706993,1694910613,3843845493
4265,3104916206,416833023,3076821298,2635218683,2980782387
4266,1554794034,1080524125,2754704983,1085255523,1459690350
4267,823286101,1997590971,503468692,1254963377,2480831537
4268,1811942257,3363628657,2144031998,690727008,1369077547
4269,3660306309,4139244982,3807685041,1529246252,2649100385
4270,3781097093,2922816116,3774331002,1973524264,609134487
4271,158180595,95316826,1722436112,4225716466,1854621218
4272,2370028978,1920104816,2695539342,238386124,2589714121
4273,4115693493,4043704696,237137784,3723109765,2756912115
4274,3519895556,2537329294,3884380025,2815282893,3523055378
4275,3082436149,2534246823,374229970,33607999,124939719
4276,2000024771,1736454166,343509630,1879742194,369270457
4277,2259854798,3271882461,2660414401,636262420,478050546
4278,312264839,1603067112,4062541578,1302598743,2949537286
4279,2040334311,773824530,3499483848,4072971148,1474020423
4280,3871340075,2716672850,1799877345,3195281518,2590609153
4281,4283467136,1121564613,1108820306,3117684502,1223512491
4282,4160809749,2596774850,2881278379,1116267359,1258951087
4283,3409465051,2489926784,2250367409,3879978372,2703921782
4284,1133922921,454917967,3954851973,2129436123,442979193
4285,509714247,1694584330,1787181370,1094254175,4171402916
4286,1624012500,1399414714,294963393,2156123984,1272093831
4287,2552278045,1395619796,2462927802,2879844352,1131109063
4288,1557144931,3783443135,3849896567,1031880624,3380421661
4289,851878915,3469123705,754342322,2651588650,2700513440
4290,2379533565,1412866903,3302011756,2477810515,1824114549
4291,3828352494,2067483551,2295881120,1135087181,1815989164
4292,2047637359,207927152,3980307372,3563189625,1923517638
4293,2969940651,1306203928,3525881344,920508054,2215881639
4294,255682344,1718702858,497954943,891500510,1068289653
4295,1155936365,1043235668,1027588606,1344428718,1688203410
4296,4078795042,3709274436,3056829295,1963370381,415780886
4297,3501372302,4258343940,895369072,2181362652,2617436407
4298,3929592033,3917466113,2490133631,2332879033,3307346159
4299,1841616995,3439133755,3484824744,2569148920,393200525
4300,886597036,34542163,3611329573,1020853091,2938857143
4301,6817534,270789466,3423168030,2695244829,2141953326
4302,2455417177,1791148132,3742973721,3559475888,208697958
4303,2861726697,654323871,1704662488,3538788780,1541051338
4304,330886082,2642217380,1476742446,481164389,2204306042
4305,1718421303,1113320533,4115325739,4266749659,2904183008
4306,745968435,2132036982,1957749089,3481173141,1242786486
4307,885366198,1457977398,2099847667,2810969613,2805570321
4308,2582533456,4076898379,848408477,2352104638,1556466666
4309,1026147428,332354613,109265939,686842508,3980245432
4310,1157240640,4180580462,3230446165,2632947352,2137477234
4311,3798855348,2638779544,2347777590,1544156918,2979978797
4312,3050297637,1889752,2260037416,101812480,3113587952
4313,77359259,3012422424,976908641,3021847862,1340106165
4314,3511669036,485471145,240405874,538679712,2430257930
4315,533781963,1189270053,3170443261,1745218265,3286490814
4316,2279404319,2999432639,2943780300,745721199,1201927988
4317,3152719600,3744110673,1023547080,3180003319,1380623611
4318,3240464934,1337656912,3456297152,2263410587,2020023942
4319,2866171806,2040770378,3422690448,261743514,1289909670
4320,4121533203,311419305,1733787492,1245745928,3634986165
4321,1005566671,2008345446,2301871872,2995333965,1760276143
4322,2962722133,2770696707,2179136816,1140466722,3494580524
4323,2884060095,2478109702,132353462,1532527588,458639955
4324,2243536521,1558813002,2497961000,2006047656,2976572277
4325,2239078412,3378530686,3712009706,1181856098,1411803428
4326,3490901400,3354294049,2016325584,704449054,3603604520
4327,3870675271,743359574,2374800240,715379215,3319297555
4328,3905836832,2338483915,3599997160,1032477039,3273133418
4329,3912795938,1365846595,1152989740,4186691393,3582925795
4330,256239386,2829549668,4116196923,302948554,3197082299
4331,1498899344,4234773218,4227409149,2592202445,3401460329
4332,4117969174,492580757,976796408,4128602539,2908015774
4333,1233177095,3594588528,2272864237,132866409,2406552783
4334,1182560073,3071001176,579659007,3328341947,845144241
4335,1132518071,1072894827,315104719,510830019,1262257437
4336,1113629380,4206209084,1165021355,117283959,4157060060
4337,3059039927,2476965926,461395797,3543776729,3325924551
4338,2183443546,3872997034,398537774,2344395390,1103129770
4339,1667775581,1265762664,1919663085,2440036583,3234088017
4340,1628291116,1779707503,4255366124,3219526136,3111261966
4341,4274753747,3819701171,2232147333,798724699,2386420335
4342,3235971659,238037186,362232042,547105065,2779892901
4343,2926412203,2366495011,2965873549,34172604,1774456405
4344,3914749874,605833967,1703733049,2922525008,2626042818
4345,506910606,910857038,3355518264,3890831408,297419441
4346,3984385724,1594975993,2090331292,2957734889,3049551590
4347,1551613188,4050263540,2297257559,2341705213,3106773140
4348,4044432262,820952800,1031236000,3734345269,494140293
4349,2491377020,3331405644,1636671311,3205558011,2712240750
4350,2844476032,2822707189,4256699577,2715519709,4130130130
4351,3633408945,571720844,1807753547,2755364493,3564848070
4352,1510903340,966603101,1385452131,511722203,3536479592
4353,2372921678,823921745,3891225740,1911967753,2341362188
4354,849834181,3498667849,4102659117,4090232540,2151862268
4355,2893382071,1663883498,1100734238,975930255,946701187
4356,572157809,68624375,335892326,849360461,3638941489
4357,2131545641,210733655,353329096,2989748051,1175933659
4358,2075398716,2617122212,654605093,2769741188,4011226115
4359,2183666344,9452303,8903413,2376653607,3202364352
4360,108133337,2058813793,962856488,1413280668,2768755942
4361,2731555064,963195755,420602896,1941262655,3592914619
4362,2349028769,3585731370,3859550512,2167117841,681183874
4363,3394501199,443100786,667328502,1245634270,2684831611
4364,2021903987,966813895,17421554,1877911160,2567773898
4365,3179953354,3630615916,1257686300,3721042478,3034516825
4366,107519769,1188767358,1832396114,2684406346,522511259
4367,2203547156,3177161989,3116800239,1047534283,2285097803
4368,3523769175,1909594231,3337419005,1955564244,643985067
4369,2507487427,1266605065,1289577035,4249040128,3447843605
4370,621405478,2972100863,3054421643,1848515958,374311210
4371,2370343570,2401739453,270188923,2020836319,1068596745
4372,2416861919,649632849,1438342596,3745735692,2142629886
4373,482673033,254715608,2720537144,317363619,3693822497
4374,2000278399,3186119278,1140623295,2923329611,2587763934
4375,2073565433,826318678,683357854,437553913,2043664289
4376,404019850,3396226291,4143917846,1726930197,2386349226
4377,2978911085,3172590779,734025199,1526992505,2682903121
4378,1826502538,1755595636,1026580051,3375324296,3882822091
4379,1487456217,1901624461,1118616189,2221894811,3537619914
4380,2759500620,3197142541,815317508,251597628,1473441194
4381,791144210,4182662804,3011651256,2205348557,4021919408
4382,2830419618,28581004,3377429651,2742879020,1999254806
4383,3518328562,2065525277,3706599851,3003564038,1610119386
4384,2848757398,579506895,3053674986,3688801807,1938460516
4385,2658675381,246822586,184434685,1053253664,1736581584
4386,1257499317,1946737545,2067362009,4032237045,51667886
4387,2562677471,2823218474,4082177704,2666667564,549775702
4388,2318538507,215039556,3936608531,2818980077,78445114
4389,1539212023,2289942168,176441823,4076265856,299009930
4390,4106379609,1518313002,1853176178,3566154362,211940274
4391,1303876042,4006619014,1418159637,2307639518,3682115224
4392,2413761414,1256774828,870346312,938069349,1547029919
4393,1391281956,609773148,348295005,411431156,2791263982
4394,1733387403,861002559,413125761,275743827,3045550008
4395,3600418170,683974748,2409687041,546426506,568408823
4396,234172866,2145364389,242651336,1987189349,559446043
4397,1583875330,90438624,3670965235,3885689509,4196195284
4398,3695147020,1330480127,2426761871,3844761582,936816171
4399,2016331898,2357866651,1408571694,3031968616,3316877848
4400,2365137721,2719998580,2677885641,3679622843,53257928
4401,3442811384,2684277535,263013824,2309908008,2813461893
4402,3418861103,812309605,3263203324,2875988214,2309717412
4403,2446120932,75500641,3815868158,3607290459,907229859
4404,3243052708,1849780872,1673941762,290240954,3757888950
4405,4038933626,3384046892,3809170058,1412449002,1853144213
4406,2563390858,925387093,4152551524,3420181828,3985532750
4407,3973025546,3531514643,4202751422,1864556230,3512518825
4408,2844298028,1586297901,1761499059,4228455340,3278010907
4409,1764348910,4174306608,3424137637,2128060597,3436256417
4410,608821660,549413870,1625139088,3094608858,2321025159
4411,2534131660,3257055070,1156063497,2315023869,49627047
4412,2096889849,3187305297,2566530552,1197651809,1934038953
4413,2624713430,2085656434,3512810853,2666565167,2334118501
4414,3465697693,2932983386,2290706098,1242111705,572667481
4415,983073939,1630318113,3443197383,1447344086,3481326409
4416,4021989905,510613752,3154542160,3607820608,3323500175
4417,3575969851,531213951,3678131372,3815267024,1342181972
4418,1711613848,2087632785,932778886,3384884432,2095085576
4419,4088984445,2605574963,4063568442,1384249687,3149610824
4420,144732093,834928883,2581548219,2717335753,1218613720
4421,1817742738,1356312961,3975549161,779652078,210507131
4422,1670966427,1300510179,2831645261,2556862739,3809828668
4423,3106491200,4287000254,3409679913,2208664052,2630908384
4424,1039844886,2420656090,3765815820,3385169710,3800103511
4425,928354470,2392495024,2372432630,4137528956,2984809528
4426,468646390,2181355461,1962202317,1731573604,2717101831
4427,1309050230,768310641,3436887940,1440974134,3197634569
4428,1195872765,2837556703,1969921298,1886225182,1362530656
4429,1850684163,507646426,1494270521,1746465652,50111092
4430,323621407,602620443,3877527743,1231446745,2986357851
4431,314319960,2951177452,3467882101,1404882606,1771127668
4432,3899805097,990437278,3697706822,1316064754,3516482719
4433,2484171777,4037957468,1023852651,1554600708,983911665
4434,1337192217,4084009691,3060622648,2337437093,87942442
4435,500532979,1325061400,2022419806,2905104680,1166088938
4436,1637545107,977249958,3313556066,3444905349,1054622636
4437,4034766312,2304995164,2978287955,2810822186,8052115
4438,4136652357,3113272807,4061947262,2853358257,358707708
4439,2178738193,974921188,2240505507,3225514605,921450202
4440,4108640409,991321401,4070107865,2971850577,556289700
4441,1392735343,993813433,2536899669,3478982729,598892029
4442,3661716909,1023939077,1694329811,1562366017,846820296
4443,28720071,3108012115,1484130776,2967922240,1150605202
4444,3096773449,656885545,2243092946,3422362483,2689243076
4445,2755151129,1132957529,2655867474,483577748,2921282860
4446,712640855,2734773492,3377605282,572092638,593999831
4447,2816824094,3320984187,2796601124,3242853646,50513705
4448,4034845077,1794938401,840117657,975018485,1445687440
4449,818242338,2430787897,2273625096,1473236995,2921665641
4450,615047454,4254150866,1193608906,3308421059,470842017
4451,3739446387,1670514588,2423985131,3275274404,2979609161
4452,2097041677,3348323603,2787821377,809507996,2254974212
4453,2657071222,2693729234,842521109,4071359962,616770233
4454,260056838,38655489,492599731,363581829,2650325435
4455,3210928174,3186735044,2443334250,1160922214,1147197706
4456,2857011164,3611024041,1789379908,465880779,2997087539
4457,1351418906,2947465062,1688080268,1079050696,4125267150
4458,311037378,3536936460,2812085092,865491745,639800312
4459,2686334963,1861148872,3678839675,3564537880,2459954108
4460,2246412693,4276512135,2664253350,2946893028,2775437530
4461,1916163768,1601412312,964017341,177883549,1520005465
4462,3103229733,2398299646,2484234962,66582465,2748176726
4463,2382212122,2161271400,739568312,2100066571,3029686175
4464,2248769881,128167180,2891781117,883430717,1775825789
4465,1180617323,2219694780,2715749835,1099195994,4053322319
4466,3695076689,293065594,2027013385,586352881,1899669236
4467,567247437,2994957311,3495453391,3298610877,1122267324
4468,2668486494,2195269785,576043972,2111185177,260713400
4469,2558669273,327049829,3519823587,1982653387,1330663138
4470,1254191219,2541874747,4067792705,108431290,661805287
4471,1716142037,2436067123,2977676120,1893677822,632338891
4472,542114187,4078031162,1088243823,2855904236,2834710123
4473,1702556263,3494998586,493383002,786306257,3078996884
4474,1619135923,2168749418,187116306,2338699362,1022966078
4475,1563716445,625387334,2766660689,3489873954,2621066555
4476,3538425127,624972739,1798157648,3954500902,3316427494
4477,1225265065,2768436068,4210234724,2207245500,1169007807
4478,3957236395,636830398,2897382103,1190725814,721424543
4479,855846112,2083414157,126756521,1351748280,2890727081
4480,1874207337,2140363843,1583538587,956999391,1685461400
4481,963238091,4083541544,3678912489,1365670220,334996236
4482,3166662963,3357067826,1839953586,1409326949,893095000
4483,1270698012,2767476697,2851606524,2370897935,3657833005
4484,2799571432,2274760743,3232426608,3298311022,2271975677
4485,981115346,3584981379,1270774876,2346761579,3987065479
4486,1872168150,1922336802,402452553,1904591367,507907426
4487,3701660006,2781975688,606772780,1191181397,325324552
4488,419801988,2345144268,3740545635,2742194047,1339504295
4489,3472485078,3685346908,396779976,885913422,1907951971
4490,2776757813,1040233464,336147947,1173995847,479762691
4491,2664833106,3949940181,849111495,3347915710,1327225497
4492,4129766174,3289051495,1804221487,1087071647,3397486313
4493,3360633452,3296747762,1334028595,4289105265,4059863744
4494,117024315,3070548467,2368380195,767751178,2958914412
4495,2381121094,3348566075,2885749032,3677163933,2837160191
4496,3355817529,1273753982,2701824571,1504692788,980037200
4497,1829183486,597017124,1692360325,231063770,4141232254
4498,1136648435,3097562746,1897237688,1653736708,1205648613
4499,1357767587,1693103896,4053072034,4400388,151691756
4500,406872231,3880407392,3319053219,205463929,1930382837
4501,41026539,1675008816,360167105,3632271881,615234352
4502,284449537,1209529282,1629732452,1382456074,3989009461
4503,1427348638,1762705690,3357958696,3536939573,1959970387
4504,1184310922,2888344307,2915866169,2771747735,3297996115
4505,3890167338,1855949172,721144829,2486978773,185374268
4506,1115094005,2758843861,2760369211,3169126131,1595041373
4507,3389537168,3913389206,399871363,3653848566,1366229033
4508,3618190551,672589,185791283,3527356897,4091717939
4509,107482150,3589159869,3045224625,3327272556,944020729
4510,2232776563,3422890370,3230543502,352974816,478363929
4511,3781156007,671292633,3512990266,1569604156,4152572105
4512,257199014,3982634083,2462885886,3446877952,1631489070
4513,763658415,3032590346,2742929802,1772772425,1646290010
4514,4284263629,3955868735,4189459947,3674903365,1048366101
4515,3119025604,3072086612,4282537111,2795186926,2455473619
4516,396392277,1832423979,1553298625,2269695701,360247507
4517,4110616273,2509153538,168084183,1385021467,2964001623
4518,8134722,2779370262,3570471409,4180239938,3339140541
4519,576379683,2609237497,1265132332,2267251924,853646428
4520,3627566152,3580304583,1009925842,323414800,3061053972
4521,1787122281,2956512462,1129134120,2370327693,227387629
4522,1816244859,806771616,3220562230,3184998928,1911235581
4523,1948487373,4103311010,383826315,4208064326,459006641
4524,1097718650,1058342713,3437905641,2886464839,3804771080
4525,1552950246,370981322,2614082047,2317673780,2249561590
4526,3557540611,3321296464,3962225647,566688806,2325741152
4527,3573765883,1548779699,1351193689,2234789947,3338218118
4528,953308096,3211690432,3271185751,3291860306,3377675795
4529,3225707123,900343666,1258843129,3360320499,3823592458
4530,420510817,999108862,3489094268,3286943879,2505534569
4531,1815566869,848060948,2329623251,474441162,1515899366
4532,2251096747,1478901757,1607757581,1383901252,1680841322
4533,1068789896,2324056046,1699643703,1582806905,159061697
4534,3575028599,2384370005,3350608399,3981566828,534532927
4535,719873748,3544824508,3341027997,4001134432,4049268637
4536,2077358612,2903440935,2733306960,2102680753,3987232221
4537,3774962302,465126884,4127908521,829576796,3469297868
4538,653475974,1790951151,949423042,4216288861,272098528
4539,2170143183,2561028731,1020884690,2910828343,1003811625
4540,1459581377,3457027099,624252004,2954543534,3077246410
4541,3325403002,89443629,2058255390,597165074,760149481
4542,1623862748,1041353602,185208919,1502177263,3560440441
4543,3885807669,2946194484,726421534,515690941,3190224077
4544,930105262,1968492085,1096733653,4111611301,3616735915
4545,3851963741,3217145933,974815360,3514250925,69874694
4546,2724511564,75553127,2318941909,2108165784,1415200770
4547,2095143782,3806813423,21672146,2882746678,1555708196
4548,658132462,3274100290,3099814089,2673328191,4079627535
4549,2949621818,1715824025,2139772022,1936454163,610593240
4550,1419836964,1167708220,2856935918,3025433673,2630405331
4551,685746780,2634267106,1870352331,3702969695,3198318963
4552,1674153640,3499444562,1814382604,2799475502,1963463487
4553,3259223673,3824506628,3876898407,3305903885,1633953602
4554,520454296,235367226,2143389344,1869994612,4190494352
4555,852803256,3277306493,4276921449,2453025717,258280183
4556,810135893,3916898564,1511444404,1544593934,4157787704
4557,1732780386,1289273512,581182694,2885427535,3629972769
4558,513663399,1580411002,3938583634,705739213,1028956233
4559,2800665353,3373078889,1383373244,1148341906,2315928535
4560,3337228419,3475314875,2874829869,3201953366,3958353384
4561,1203696367,868549340,4146043134,3175692044,4189567499
4562,3478379395,3308497516,1168967036,184476526,3305705820
4563,2015522629,2274924168,384153270,1765055874,3625498363
4564,3512508415,1848281992,1974042214,2875331161,1121575159
4565,3650425039,3604397213,1062384172,1998032332,1768199669
4566,3640555643,3114274223,1900531480,260107959,1956268734
4567,1830284524,2431856049,3592582856,3442938301,2226670957
4568,2068796692,1521067288,389347475,1968026666,2413363381
4569,56250802,2869554730,201340675,877008422,448778400
4570,746777228,2176627404,3648487690,3591769381,2881999790
4571,1609381108,3214468848,4266874770,3263124225,3187848998
4572,2601610398,3877666792,2132428745,447710025,507457906
4573,3375825852,4070289575,3927675263,3017114862,3928710563
4574,3790597776,423138545,3815542089,106334174,1085768525
4575,908028526,4279931131,2226452947,705087929,2854733309
4576,2448281589,2184634445,3375695051,1311594149,376595211
4577,857726192,2169230948,3220306522,1176403594,3091176271
4578,1903999617,3110587840,2062181650,2711663517,925653606
4579,3159186628,2289550645,929305728,1459052637,567228036
4580,3142634861,143996152,195956236,4035949930,3713696369
4581,1210793226,2186496651,1096044728,2144058243,3786715009
4582,1509643791,615881332,146312194,3319921547,3185294408
4583,1112083034,37024856,3302227071,3322406715,3583632561
4584,1983149910,1042286062,1039691178,2748843163,2222815332
4585,4011602661,1167891069,2085865450,596786982,3140482912
4586,2847418038,3236452727,135021259,2726392916,529015743
4587,2188803586,3096949576,3031071775,3192094765,3127500136
4588,3885397494,1035868984,3065003427,970702089,2131143294
4589,2977926129,590215748,2539761318,1433076621,4163586463
4590,256439533,3548561723,3101940766,3473137874,3544725639
4591,3048176140,2361567066,1177024385,58724408,1445661431
4592,1949296284,3713693967,1351762232,484527913,2934629284
4593,265141721,4158264778,3735463533,4106982405,1871725248
4594,152048047,1720824328,1798896156,1841959826,1619736530
4595,3621367448,883328827,617981540,1617820578,2585769348
4596,2728341169,479247016,3796289897,725931388,4139049671
4597,3016128175,4232257715,350771586,4061236582,3116565163
4598,2742202181,1487687269,1303259128,2739931428,4201600557
4599,1240342865,3885549408,669434089,1109170045,1291988370
4600,381450930,3441189175,1733211012,1033438473,4248472853
4601,611407968,2944059548,419652296,2299443814,472301098
4602,3108548605,1416619121,2283036694,2795021078,1277479527
4603,1281430677,254411896,1128975933,1228584360,1010724782
4604,3407856299,3316298808,1150090700,74274803,3410778081
4605,2778934567,1956640821,1341122185,4212797429,150386174
4606,3873206475,2471245123,290897316,76705870,4105387078
4607,4013613436,411893303,3039510550,730934397,4251711606
4608,4034047884,1332217824,1318215103,3116328359,1741997723
4609,1828728939,1254707746,3616407121,29136587,316438991
4610,3201628644,644870867,2979094256,130771843,2438058543
4611,2242684473,4081225862,3678101811,4187860558,4213676855
4612,3212624027,414190216,3464730017,384130783,763958077
4613,204494483,3311309644,1442270682,3622777597,2141660012
4614,528572800,2853117175,3825227499,2163113529,2947647642
4615,1835171931,963582984,637374081,1604389425,2056160954
4616,4198526080,948674138,3297739587,3546708804,2120285093
4617,2686142910,2604767401,1207329930,2647841963,2409755335
4618,3594497165,3353849601,18070115,3782341526,2867722203
4619,3019563921,3728503707,2853239387,635134999,3368400773
4620,526260360,3429656144,1250126108,1530165228,1606442956
4621,4197817545,1561797598,2334714273,609764937,3933351027
4622,1269209246,3629591774,3852386165,2049512882,3790432628
4623,2761528085,2093272225,721206888,789936016,1433743716
4624,2486422874,1930906027,1066307882,1723667797,3786468517
4625,1154859383,1612556875,1996626786,2976999162,693879642
4626,2527137839,3231017503,3516057321,3912643276,9363949
4627,3237170779,776576887,2014207449,4041350924,986738174
4628,3471649873,3280538844,3948208423,4147768837,375260457
4629,629395967,2489128237,2344278990,2617061246,1434167843
4630,2555222559,721752535,852972072,1126020713,402408044
4631,4239425450,2126051113,2945276855,3191198592,3277865914
4632,3037505548,1959801058,1234308875,1321842248,1978780007
4633,1561828803,3149858346,2402853041,640328522,2820921773
4634,3023778192,3013340837,3779980937,921852328,1570161875
4635,1477497740,1182294675,3927611308,4037609353,4048441689
4636,3896514227,4192057348,3546373154,3984659130,55214471
4637,887041289,3893739094,4053754057,1992517518,84479754
4638,1819465447,1952451486,2075896365,2156908635,2069455156
4639,2968252750,1020544274,2691054263,2435888063,2690082439
4640,1295485575,1548675399,3554205491,876851996,4218596479
4641,1402071782,2286907930,1873670962,622901253,3685116456
4642,1966323530,627164455,252492643,744501717,1821668074
4643,650636856,1808944994,1944179990,1132706173,30232613
4644,2995341353,2522602158,1485296761,1607844304,3627932441
4645,3613854213,4029883774,3121470042,896846665,3284995981
4646,2673452292,913573024,3656176448,364879633,3837345588
4647,2343456107,4216615940,676746681,1358396917,840639391
4648,134819618,1922926841,86363447,2971759459,1106737132
4649,3878430029,4153443111,3868358108,2265799481,3400642853
4650,1008850790,1849905212,1531584813,4171617586,3485322315
4651,1946401864,3656961622,299853793,1345976451,2711635651
4652,2570944145,426529290,2017461566,31293136,3455449253
4653,1103333652,2316709446,3013598685,3632645859,643204043
4654,1618281352,3091957196,2181413139,3745669906,1163681963
4655,1593669019,1225915147,3588229815,2800236158,3628051273
4656,597820066,3071388507,1094689957,424965011,2275352544
4657,3150343149,2506082820,2588190060,4083250830,1167991112
4658,2061570284,2218512423,1912017700,497822624,1143873605
4659,2395888068,187817557,1213165079,2065696523,1372038445
4660,971820442,133732663,310932429,1385155712,2362152830
4661,780244421,4279107368,2037687199,3512604848,2047036901
4662,511790952,2773213295,2804459597,3975048543,2969672471
4663,2054176368,3748836989,3636282907,12648205,1082963117
4664,4137805529,3824169896,3783797162,1224813730,1990833849
4665,2253097511,4232225904,2733668002,3316546514,3239522757
4666,2849929036,2503169546,197338656,2390979660,1146173948
4667,3011014539,730326408,4218423193,3897737727,3928008378
4668,918305457,3183940087,3148250417,3928674467,3287376082
4669,3094500104,1321860850,1723649751,570465914,3631813193
4670,3334778497,1153398942,2873205012,582316290,2921427145
4671,4265299909,2506902887,2760287845,1260857877,1571526405
4672,1628137603,2074019400,1593551637,2839844004,751886882
4673,1335909033,3350976977,198263996,1148283343,3547091245
4674,760453205,4252096710,3627965433,4171362269,3489822989
4675,3771648268,3863412546,2738076016,3952265479,1837933103
4676,1915565423,2824011838,706049454,2863646920,2978520909
4677,3316764906,3768435456,2241306196,3311664058,223802758
4678,1426171883,288805617,711732761,613827397,2136666493
4679,3773565523,2535369663,626927792,4106258229,2112614845
4680,424525415,4127304106,1759580839,2511875145,3718821605
4681,2869170618,807828230,1680358735,4191182102,37774373
4682,2038435933,236273217,4270208900,4167780681,2843317387
4683,1019709367,229568910,167238920,3343821765,2296946341
