,0,1,2,3,4,5,6,7,8,9
5592,343912212,333964242,4145990872,1154135788,780364778,298011779,706021215,439027431,2193349017,3981891876
5593,2563994558,3663932032,1349382147,2931513759,3230527558,1627422009,58871015,3456664040,1833101550,2669011259
5594,3906712165,3885434974,3609825063,1186701311,3758320816,1705577865,996197684,1792230537,1990288303,3452347058
5595,3671205758,1902501068,1304261456,1951239748,1237885678,547759189,968453945,3445712617,2139359110,1205309855
5596,3901943616,2329628487,3400159316,3186534389,767930835,1922724226,2851879627,3034333974,1771643623,2867907153
5597,1746083105,1777874676,3708411118,953740339,2806810168,3694663668,2197077062,719731600,1839317489,2708196219
5598,2635177787,3820062852,2219451445,3438989187,2196162669,2906290614,3727745738,110812995,1448148784,705405579
5599,3644120827,1883198904,92549673,723127738,3629779615,3331042037,429871387,222954298,2472644731,2844342393
5600,2727861619,2918412730,257076710,1490210883,1087476050,227915559,1005737657,3623453746,1971732731,4054789529
5601,1823004697,2081114076,1312372903,1926009909,2882896575,2757421394,1899688522,2450556812,4109054805,1226492521
5602,2783389174,3134778643,1967349794,4238845302,3041326637,3697653174,521375692,4261240103,1114357186,361023212
5603,2672586113,4272236822,2909861616,2745747371,2974400252,2634721517,1613514528,2733634389,44964559,1825538118
5604,4086168655,1138935702,1052681133,1408452521,3520680245,3511494617,895968939,121247669,1382818480,1578069448
5605,4138142177,2462198094,3956735833,2171785739,3097039942,3784170858,1532050888,1846008263,1444102207,2219050463
5606,3981878187,855998243,1467629518,3159512294,1093361276,2892854563,1342837039,1818871258,1836340004,3633452363
5607,3717568734,1960470571,2514920254,1923602578,551103929,1307293318,765103606,789170193,453162285,3292691898
5608,19775165,3954531109,1581606083,1578400048,3393469902,578138936,2274406937,3154243229,3399124525,77046018
5609,1204975855,3036758294,3123430047,2693277961,619555594,1873134577,595552777,2166368929,1796181896,22038310
5610,3000866191,4055877863,1711244003,1317896034,116498076,1698039347,469849024,2992201967,1438608554,1731843500
5611,799384084,1041146283,2781628666,1040217470,2420182252,3673313289,1605470162,4055122864,274958163,942964670
5612,3426347744,2182412782,3234890907,1743034226,1074096037,3068016359,3727545812,293668931,1067712911,2334033784
5613,4205157307,1357854582,2627476977,1300915688,3991893330,3458868893,877311584,658951541,1079704834,1892705953
5614,4059620442,4187969378,2416010496,3547846420,1662778329,1966755133,802840368,2757973508,1905654990,3816124489
5615,803578944,3557837771,2279768672,3609374763,3487993413,890445508,2111751415,1498241,3849716711,1011432548
5616,2144103337,2666385491,3760495706,3774905822,3458904439,744389242,2078077939,3844243215,506261965,4112132196
5617,348361396,384247041,2711801607,2647745315,950483100,3167411262,1513691983,2778475405,3710647165,1701617069
5618,591647048,798596549,3931214213,3876312636,3636431,271316322,94538244,3689626232,2743377696,2908209123
5619,3948570592,3074254971,4045892692,2495985056,3744963788,3224263219,1643602855,1876483584,3394670308,2499973642
5620,2300257812,809761501,3107943744,3735158606,460933118,1053395707,3205090860,2025055746,3771094419,1832770644
5621,2898995437,1252241336,3683501174,616054374,1490667122,293741214,3048938930,3208096968,1536536137,136690372
5622,3920873792,1435356450,1216654257,3533910135,3270707762,4000029808,10462668,1856310478,2947472128,2190145145
5623,862141435,3233805262,4225453041,3890906995,2734775743,4058762352,3094577138,2101610051,300014368,4233386110
5624,3091429130,3112205001,1608012901,482667538,4086244219,565873279,3904435085,1779398738,829631338,3142515221
5625,1750387481,3955869533,2060389091,1583488612,1366521366,3149754136,1421525346,2930165176,3336008064,2970088217
5626,2509368961,3030086478,3371482663,2596841763,1609493092,1505418604,3965458936,587239416,1129939769,3996023487
5627,4140037220,962781953,1071712798,3157248681,3529108410,3545611980,2054171642,1332810800,2210142146,3722380700
5628,104694381,3072137036,471924435,1413543332,2162939733,300596578,3797545003,2204162275,2881975379,4111875525
5629,4249455438,1190382220,652689116,1509780561,2258800932,3294161855,3755304825,252684567,266228456,3364956430
5630,4187262137,3928408022,1762558253,3801951559,1875964608,1855819379,1013720567,2958264152,651385961,244323533
5631,2186224547,1229423189,2539945471,2781340575,799187768,3520498011,2502154871,2611191379,405511915,321791905
5632,2271332964,1191547954,786125308,4097546758,1439318653,4076625296,433037438,2574847102,1381957211,2211943124
5633,1688488703,3763521131,242466837,3678261458,1119721787,3675922395,4078372523,3409836854,4212591105,2823710131
5634,781769539,1112641957,4288939273,2975874910,2122123543,3162969939,600166318,822610736,1923092941,2797186778
5635,4126638022,297515427,3129599761,180498370,2536612784,814138314,1076256354,241007832,3230580291,1817590733
5636,3813736770,3850405229,2980213632,3431408051,2845737309,4083310726,3612050538,1442474036,551824048,2849203341
5637,112055264,2742084281,2893088669,695174148,2967257600,2015087340,3734705664,1279652488,1596587206,3498739492
5638,516191038,3590699170,1542602179,865870931,769777133,3335318954,1080343669,1710321418,816268008,2526362859
5639,3342587861,4127618306,1744590867,2739330348,3901140881,3707893560,1453804715,3846346952,255487927,1988229190
5640,1915167733,2739062885,2555297084,167050145,1245981882,4152800124,1268119845,800779992,917309702,169403756
5641,3392348529,3469846993,523690409,2758794602,3845405593,3364797577,3169898718,2162974503,1924479053,2759067776
5642,4222688549,2430686959,2563923870,941432337,1351376181,2156466984,996314816,843476486,144712898,3604001213
5643,1520500806,1188759804,1862151481,652471982,2392933503,3901993825,2926992225,2146925296,3489323953,186488963
5644,3522921414,2201580868,2317519617,1052328274,4115205586,1682544055,55680806,1410190108,2703893135,2066362921
5645,2424375943,907234226,2063178246,1877341285,344853332,3581397722,2671842047,3091379967,611039148,667257327
5646,686416676,4259383409,1329991532,192765032,522649467,2255844034,4187770348,3522460599,190323058,1754974225
5647,2757388734,4123880732,3067550192,3860868769,3782105583,1981762639,3634143,2701371573,3400136473,1263295780
5648,2644150058,3917349921,10574961,3132732231,496471271,3182969207,527086388,1088059077,3325722568,1079940145
5649,668973104,342908634,882319115,2477569987,61774037,4103296666,3402788652,2014615187,1603284795,98660925
5650,238935069,1999139775,461614078,3125602274,325667239,879041857,1347493998,1751517739,1576184059,1763274954
5651,248318810,808725996,3314462351,3945108696,2452244831,965484826,3438910197,2282222518,529167572,3480032669
5652,80450884,707196941,2082377444,2552528898,149242389,4047850147,2200330061,1575452758,2041336578,2729361199
5653,4184106341,3580381437,2802084752,183534745,2840957810,2446033535,1545727650,858982323,1741223723,1298574377
5654,1093616796,3935888018,1545450652,4201767215,951070146,1742620944,2493390882,2247125605,2518292684,10987534
5655,2317937085,3983605000,1106983977,1649308891,617523487,214158009,1922690710,1666991930,3679015704,1584518102
5656,1062840446,1272024895,3796507193,2686138312,3255971168,2081897150,44416097,3869948510,3941411131,646511357
5657,2014403093,2590944976,2402539222,1632937839,540032829,883181786,669659877,503724148,2062580998,2894590640
5658,1691420567,3769142181,3071471571,2296274926,3163470548,3634979324,2414195631,1131809235,1539899428,610366378
5659,3766280340,988802248,261415876,4215582962,300128958,2724959941,2073952348,877252716,612842224,3796715183
5660,1082453674,2022558801,3288759355,1382339776,3166506626,2849876520,711510658,867167303,4154683646,3466273722
5661,3319642808,2740811609,2574454273,3837381785,2240703303,1415910012,2895998167,3820798192,985464391,3618013883
5662,2197559359,1474398096,806270207,3635819789,1456471425,2440369085,2517474974,380729002,1725969324,4104875566
5663,119099900,1365336126,3425868961,2973376414,458783247,3114522385,3417466252,1320404212,1759126584,110052492
5664,72344806,4178401065,3135301061,803238813,386303750,1875565867,2479947142,2393190622,3255656330,761684926
5665,4234174315,2165828607,777132056,4237463189,2675557334,3498360916,3022958306,3310667628,1108005526,2846514105
5666,1992342424,3219294548,417131201,757491626,2371920171,2698003379,2321638454,1532977934,2414321462,2598933251
5667,1248837331,2183603164,1518606305,3129621364,3473687530,3863492737,2138472405,1968202634,1114247457,1767263843
5668,2165784442,3631472246,3610044843,1487570867,3191317338,1448655400,815077387,1631358595,1858178981,2018360369
5669,450646569,3724870150,930800575,3566143740,1075052545,2622639699,1068680783,566775444,883290808,1242666176
5670,1508947068,493774425,3159074118,1425966102,2389620419,3192443457,384738591,4184881462,3561988095,2019841790
5671,1134831758,3843745857,177553446,2899450590,4153552373,2189475244,2413107919,782059320,201549187,4040010486
5672,864638903,1615785729,3807443314,781371040,4141136430,4100421697,3725211566,1013929753,350481467,624749432
5673,1475974074,2811911280,2753303207,3356711561,1079282298,2344302756,1886811758,944601805,3144672361,2839244861
5674,1214186465,1742980424,1323452632,11418775,1953487065,2285164517,4259143348,3011493682,1271904735,3120213563
5675,1471552823,1676383020,2383366766,3575176395,118060555,3784662503,856970701,881200128,1849678890,1288130649
5676,182112193,1691325342,815567392,3890652481,897045472,1540364461,4007325739,936908839,4133364755,1461300670
5677,1088369930,170580465,4208212561,3932857347,320123954,4202640921,2449380969,953885590,4225680426,889846172
5678,2764966457,1729912191,473292790,4055119289,1512229521,3601916870,4077087372,3284257638,2071446240,1973356622
5679,4040483921,410349914,1683127998,2925346205,2707757041,3075137900,640511295,3153067248,1394962765,596835863
5680,3514656729,2571295418,1297033563,3159509390,4046271782,175179175,3183836319,639670730,520426746,1710690965
5681,2555258946,2588719300,1238868600,3684156840,1096422347,3376446593,3583530645,2740274590,1005650138,1948180738
5682,1928170979,1558265551,2332202938,936871399,23519816,1239150048,2253816410,330811327,416376482,72618001
5683,3361329809,145467551,2511927093,3951033249,1171242526,2507183168,1036997835,2602533219,3237385221,713841369
5684,2685184063,4049044263,971182450,3858615833,2438463529,652263832,2769422777,2481026550,3238267228,1149838315
5685,4163508752,130058615,1541693108,929842583,3682532457,936180900,198971127,524502492,1593527828,2917815712
5686,3151385900,3147753874,1707715454,860730302,2471219614,164990011,3692608049,2386439606,3623087255,360265595
5687,459004827,1306893036,799315667,4283701864,17998884,3665367798,1350029389,3952488058,4089186926,2646495173
5688,1969749920,1033856565,1261340763,4016230858,991206017,4045323486,3250602539,1725990047,2656727410,336344075
5689,1569354781,1025165387,609881867,4028120587,2614592649,2054052135,1470164809,3245881984,2251036379,694852960
5690,906748578,2656890913,4107299035,1000800985,1227039834,2461259891,3681763248,646681834,773913454,3021936761
5691,1844121463,2242510629,1140083274,4018349449,570113834,1277388271,2615685199,2022434483,2922609439,1253143947
5692,127917138,2772333572,1657758120,704281338,3299972588,2505972664,4210597699,1126665043,799146057,3654370591
5693,947133330,1512417590,713511375,3671232193,1894057752,3752245398,2413519535,1206602229,1880807958,4276875110
5694,22688872,3667011532,2883059404,1325229842,877911986,1471467211,3849337885,3098361657,1970909979,816201633
5695,992763615,3069131535,3895758341,4288853734,1950274235,2564144123,1847130806,1119368992,579341562,2798339052
5696,4161026937,2431762552,363431353,690688267,2907829074,1351089123,3109415276,928102246,1173461052,4050514260
5697,3060682270,3861152697,826631939,3914146628,4055299439,1330300334,224250155,3507217062,4008008211,2984139375
5698,3387080923,2507921646,352470190,3512484189,141917306,507811776,1172777617,1332482808,1437181032,1990539122
5699,3988900333,3618778908,1401921926,2406737133,3621038367,692880855,1623623663,3897135293,3279481881,3623296259
5700,1288432750,4230278705,4208143921,4269433670,832802713,2490331856,855163194,482090854,3183736013,1798081798
5701,1066300869,4032594535,137288719,3085269297,1118771957,1957206241,2889272531,227813520,1875480713,2269937457
5702,862465564,1954425035,2496968625,2250658506,3359918153,2523312387,1760571496,328906236,261187657,3364851147
5703,3581045981,2052234479,3500862765,662277774,3873736896,120027328,912572425,2340343213,2949765750,1484420139
5704,4109808894,2444187855,3418946788,426288141,2244949466,1977979459,2874497883,274931970,1978527113,1065888733
5705,1335261749,752424859,864260402,3370186313,202382451,576672450,3343336343,762580465,1431374339,270979884
5706,4161088697,508442704,642429413,2091316045,1165273589,1207071753,4294964731,2458918104,3262660862,2910999130
5707,3701213838,620358698,872423128,212756492,3695036570,3211065496,854292980,2024931533,2477265518,2837287261
5708,595989786,3188441766,2362753700,3017773560,3668676450,2063025161,942395979,3129673122,3504418594,1970787924
5709,474102353,256067335,2548709926,530416260,2056880488,2667664841,4260281283,339838343,3772627983,885819433
5710,4082156627,102370303,1168133947,421233456,1324221851,1810544151,1149188680,2340316519,3208992207,54720951
5711,1668024377,4249700605,3125227730,3446742381,690757190,3234915911,3220316000,1731063394,733746621,185244506
5712,1515025749,519010593,2593630715,855145814,1777015518,1537042417,1626686134,1865415260,1660782188,3038980947
5713,650630225,2283342359,1813279644,356487191,1303496340,3078417359,2411455960,3219033369,2054794029,130211682
5714,2354419815,2464376823,1111699869,4227803832,1485202363,1878809437,1950670010,996912944,1257293838,1308570790
5715,3019439661,90569581,252166821,1633540404,1390475313,431214060,244325021,775061017,2306437031,1825952782
5716,1872518125,387415496,3417554475,548533982,2567424541,643324555,2962055142,283413817,2350110358,3164491157
5717,3499414541,621494408,487858608,2533566682,1052753374,2060240468,2249405480,2407399316,1075618359,222577217
5718,1966596853,1794250605,1074440736,1554795983,1226484717,3839553970,238393268,2763938725,2518556638,1139375693
5719,510981487,2099195521,3392210024,2915483465,2601205212,3147045288,2125054392,4076207529,353026379,1727586282
5720,712934523,832739383,118008447,3193922170,1545525732,3642672751,3255249973,1852374530,1775627495,3036832844
5721,1194076614,2884430455,2911764386,1619218253,1442306471,1943806188,3823282363,2423586090,720318445,1160868605
5722,3173538628,808672590,2440894917,826358082,3446893642,708471069,1960927658,2863926375,1958164986,2420409809
5723,3585303979,2201654653,883939310,4284311156,1122374654,1567799494,1965899165,2538448558,3850337757,1339279169
5724,3713284690,1667663802,4271355207,3756865836,1171472124,643425171,144643413,318365409,2583490651,4109178737
5725,4079990667,2754823006,3635038770,4196446273,2246895259,765242133,2620989511,3471327255,3559208846,1239660751
5726,4254861211,172141934,3459667098,2101979185,2083899651,537998385,4028534281,1723121869,3309432721,694088824
5727,2415435931,3687576991,900575202,3509143869,3039723788,2171975785,4215606902,4052579070,2838078676,2434572321
5728,610703924,4255138837,3564503905,1570302845,2099012541,4058496412,3134194281,3871954675,4150097431,2954043044
5729,1495974347,1095526236,3642593383,1298800506,2190031229,36839500,1890438963,3750612823,2743183805,3116161274
5730,3707143100,1685815263,2995587376,2445259646,2524567498,479433433,851753767,3703909416,3320787785,3504297521
5731,1640958547,2046183679,3845025575,2737371972,786496443,4032937275,373346559,3141606035,2654401392,360637403
5732,386964052,843775389,1981857187,1939938329,1337538097,2740419783,3892551630,4099673717,778578890,2269513424
5733,1618744085,2680490222,2309731124,637405147,2005239379,2071971136,2966664486,2729361736,3836843085,1189863396
5734,2715250818,1675476859,187227090,3711033146,2187410801,595920596,3546767242,3186925311,3034017866,1880332876
5735,2820011884,1961319573,754054072,733435661,2828550579,1321859249,654733205,1695114524,1067020059,1786687158
5736,1534332010,4234147455,1042765920,2254508757,3846081712,882036007,2586495814,3449952891,3362694889,2973906997
5737,3059645487,2227357756,767048366,1147789404,433504957,315877113,938986219,2437160230,1649468840,453541483
5738,1645831292,1147557634,736095626,2659578026,1507241974,2437154667,573534373,3803224760,2591471797,1279901531
5739,3957739498,3154934740,1936022193,1786222214,1830781754,1044955506,254093943,2321254149,609235028,4103705105
5740,1548431761,2496135022,2643649829,2418783722,71304782,3217537077,3483960080,2290128852,416446544,572131458
5741,4271646785,2308541914,1109061535,4268023442,3485829912,3755431673,4262989821,1499711031,2397736170,3902621392
5742,4107886795,3844547804,1820412884,3883282316,1409894314,2922345094,1731577940,3153288686,1104046961,3783476138
5743,1663503749,1331162402,3200841511,740946335,1202609105,1401887543,2499228062,3098773478,275969976,3778904503
5744,2935255036,3678696600,3514324743,3660574509,526587860,2357854281,1279045687,1983331531,1367738913,2281753332
5745,1131319520,460770304,1636755259,872633688,1274100069,2677050263,4120507600,3161982054,2386059002,1701959436
5746,1910254159,2158405691,3563105855,3809367307,3707778820,3477387350,3771440125,2191852113,3006062520,4189305264
5747,1272651887,3360056407,289236846,1028001454,274373578,1134167789,3829933694,2999466592,3635433749,3410905291
5748,2324158759,1726795591,3608169234,2959885054,371047833,2239180437,1508495218,1864326612,331578793,3343744415
5749,4190675533,2175907678,4105482570,1804067392,2789831032,1264720717,72250859,3453090337,1567132490,2830478277
5750,4094119929,2446365491,1111528561,2952078127,3842196157,3727216732,3915108281,2999837884,1369647897,3050968807
5751,1695291202,681075886,3555323291,1565500088,3044185490,1894609333,3046763209,989053002,1322658404,3309844267
5752,456585035,2727575251,3657221355,679850976,635893654,503783586,2591461209,4104328736,3546967293,1707073866
5753,3502762189,2143254785,2790882132,3584043448,2189092192,2992770609,1804390289,1026033289,3742811124,2456330661
5754,2858734678,2097497035,2514987840,3414659421,2484358947,2113980025,488831118,1607450442,3137788281,3603844463
5755,602186053,2505414739,2935996120,751251633,2559988241,2087132727,3339690737,2525175347,2582197018,2747952448
5756,945772605,1597827957,2676957458,3610013199,3866067148,939419330,1094432847,4013925355,2263578476,3314064026
5757,2720206071,359738270,2147073350,3722735904,3879611927,1256527298,1438532457,814078866,2907242704,3788110958
5758,1325787439,2966966671,2575003122,4143973672,2480893634,687980052,2541317143,2393887903,2967364158,2191653021
5759,2819112415,4209778660,2446374521,3291707659,2382991040,3063568509,3442219820,3303576010,340610920,3827429622
5760,1559945539,3503040686,4265031557,1900642204,417364190,3182386793,560062397,3640072573,2524454893,302109504
5761,141278528,1600271962,2280609317,927816890,2463610841,715121204,2874935622,2009189215,1881586517,1413921887
5762,3591398664,3522745248,1859889632,2415370477,2255855762,1627880778,2945797111,3089012028,412611094,3446809494
5763,3547306335,1815526605,911769844,4096453674,612433900,1995036821,600347282,2895345956,143507386,140193321
5764,3055440255,3099654893,2089073813,2782214637,2229903039,60409844,1725036907,2515358122,1858103528,3421921827
5765,3310828297,3278719916,4260544901,4197876628,3743824166,1550868829,881603592,2791905322,2001616864,761463884
5766,2406019702,2919692794,826220481,1111887891,2059870249,4041846037,2046608236,1345062679,282643810,4206068914
5767,1464192819,1893320899,3800363356,1230631302,645443534,3046738255,1616162457,775551438,1045006444,2137234794
5768,545290798,2727423007,3636284871,557363693,1472033206,4134925403,856586472,2766388765,695548092,1831101548
5769,316587272,2159793427,3654031520,3476558812,1115377829,1787249015,2200959812,3041226763,4175197073,3607521422
5770,2787305998,2132832031,3270339316,3036329254,786528177,525959470,365761893,2538107568,934252036,2460451871
5771,942956577,1243833243,3841025657,2664252690,2295596740,3357467897,527180975,954149999,4020691158,3370110988
5772,427683388,3197398042,536337708,582287830,2218971449,3875454534,1256000612,3127347768,2762395992,2856295244
5773,485376053,3086413455,3304392401,396214521,2986489560,751656682,2968222138,2401031113,2257852628,1169028420
5774,80283469,812989107,1207850173,4024319035,1358795853,2532137740,789859656,1802656264,4027094910,4277952686
5775,4140773753,1591620337,3185408720,3473463743,3115431212,281655632,25978602,2743383976,2678780741,3011088519
5776,1251894912,1839046089,2664602525,1539850937,2644049602,1202590748,3058045773,274493916,2677765053,587889575
5777,3085051441,2562578585,2194467759,1679117859,3611979121,1127505607,2332082797,311352091,2014193349,262272595
5778,325271762,1712625421,368335431,1721346577,42706551,527175761,819235454,503080754,723368627,1727068143
5779,4017906843,1916137178,415933855,927587783,1465407895,3712774079,2521864488,39785689,1984186080,3017717968
5780,1772574620,2317115463,3519316683,1151587570,2857545615,3090777428,1102888961,735392071,1806301016,1724014857
5781,3542139052,3679344010,2474781231,185011953,2068239823,3211269864,2021217662,4258608622,3148394522,56994836
5782,1692606972,766718243,4081379945,773818587,3948621952,2538709624,3266643685,2159049897,1727231285,3448477744
5783,2138139358,4048461180,757254789,200075352,3674757316,162447928,1700710696,2211026956,3276144343,3975033860
5784,596610456,217219634,607853573,3968934706,3506445006,1769574918,238395779,293519064,3961104849,2002444288
5785,810187182,1808473174,138233828,2411592286,1162853489,4039958891,10941682,198041364,3603330165,1663362313
5786,3250150832,30897272,4177709372,3350075777,2672138217,756828975,3955393636,1188188097,442028864,1427071438
5787,1482230568,901318064,1856854300,2339603178,4004854684,2795287994,276027055,2125008390,2463044477,2791961038
5788,1558974461,1616746107,826712715,3749523338,956350662,3506935152,3786904584,2734887915,3038334055,31017855
5789,867822997,2205540709,2503620607,1110570349,2422779888,1410207059,3814736317,3475607243,2789489790,1826133521
5790,3392644634,582700081,4034315143,114726895,3807283717,2087209875,3486116749,3680519723,1265916573,66222138
5791,2345241080,749629403,3428032203,990073195,3960272481,2363214535,1578329777,2472710401,797772791,3618027190
5792,2901531252,3323531546,2101623437,1481327316,794763492,3707677840,1190278770,1438445450,2330248656,920283570
5793,286367961,1699036552,3262698412,1211455042,3160110005,3685320499,418216835,2771132326,73652314,1186487708
5794,2436230157,3378143641,488670196,636617152,2282952987,2774097909,757822793,3418627517,3564375394,616080849
5795,3510937938,4260175411,1556472584,1302939836,4031627188,2341881787,2263640931,3581072139,966681882,1836754107
5796,2559515205,1734389104,1196406437,4211071620,283330288,3416913502,81123816,1776011965,3852510620,4129058021
5797,2658408464,1539739829,3813446976,2184507636,598245864,2279899790,59607298,4113273923,676294493,3183697149
5798,1431077320,2705333806,4216254949,1783725190,806957051,738798617,2270721385,3435937835,497751116,4048324508
5799,2529624499,4034106177,3281913442,2580372595,1049513966,132704264,1540889081,2743693647,1350380239,6142025
5800,1686108683,140339498,2115875024,3194113480,1987167721,256161257,3423901874,3511315545,2825202885,1705977487
5801,502063302,3658667845,1441083870,3974882104,1283935431,2787178369,983750527,2487520043,2324454093,573002363
5802,1681885786,846335101,2290073768,134412404,4283180603,1521666548,3217350255,3932025860,4268672953,3656642930
5803,3428910193,665365187,1874702775,991721875,285639981,3020086142,4119877016,1908943906,2729144124,2537937578
5804,778032720,3382049491,1909347251,2116200278,2172007429,4182958231,2840246775,4149235981,3408381248,550138374
5805,2711978869,593919886,91900823,3719289477,4123820877,780668449,3927948438,4125602991,3762187210,3694043422
5806,2809095965,2948093242,204366756,992267478,1718333440,2331355479,1664258720,19454334,1441802318,1812534165
5807,1984152741,1305933714,2893998653,964083854,2270358397,369060173,257069927,4220820181,628450560,3585538525
5808,2811214318,165353895,222965026,517681464,2012173788,3004865560,2970195814,658011442,1111384193,1345435166
5809,2891414346,2368226114,1355757564,2064967700,397915250,2505178139,3655256716,1148511108,724827294,579476643
5810,3698043077,2172037881,2292549432,4227035148,2513592998,942158639,2926370301,2786213252,4056649907,965217340
5811,3349248829,2867919263,2109344121,867898909,28818527,2167422622,2183088855,1147187679,23822440,3283166241
5812,895593498,703777694,2228966619,3780645126,4122520076,2012448618,1271659125,613853253,1467843170,2375395969
5813,3796155973,3920194348,3442163275,2136858856,1091467252,859112756,4111078136,691280361,2435072695,3083217465
5814,3240255569,4022451770,1902889687,3141749414,1652158197,3698748227,1265748074,1876003851,3697097107,1853083371
5815,806311944,2143216710,2961859295,1333867033,3558183006,27819746,3241438753,736211226,3444300758,2328557497
5816,3545559538,3001807624,568366846,2592880060,482656025,2713308985,628698363,4294647396,3805515406,2960828097
5817,1100202180,2172901866,3876492103,2874783810,3137707662,3170542642,587107529,43166397,193478644,1520854921
5818,2241427184,4163287639,1821847586,1652827301,3080886626,2851987002,717744566,2815453616,763834974,2824894766
5819,3042236725,158588543,2675165844,3934689482,1485222978,1430287608,317342388,2915090008,48265601,1480757504
5820,2099406888,2699133234,144872216,1631868231,1433521865,3939386978,309941095,1689505956,4058367277,1254107426
5821,1354482854,2506347688,981395678,3900256271,2247046924,2255641340,2190876329,205419621,1220727616,1700463136
5822,4255459601,3245423781,3719776224,2953340275,3435159955,3564853891,2409126879,2213744722,4015171816,3962303398
5823,3801324884,377760100,2463357989,3200716587,2450197704,3649044204,2416560914,314156780,1025297222,335061144
5824,3099967981,3526454724,4192265558,3961274079,2381679400,2442872298,2900828426,1467230159,3299751622,82401028
5825,4193514837,376709093,4092844865,1115653002,1463889386,3626029083,1431761611,599761065,4189918737,3782985526
5826,4291158437,349293469,3496455409,792289614,2318055613,3747846621,3247661907,19415823,3156558006,2875479551
5827,1568134370,2845673178,4506429,3496359826,1211526118,2806562151,3027201507,1800043056,3478540258,1953375111
5828,581374367,3586111112,2344543718,2594873709,1117198791,919036794,3170736619,3978632074,549312428,740406439
5829,4114592734,3275270398,3251943001,709197893,3754871988,3073571849,1017217623,3418651045,615891671,3527774197
5830,4266793063,1932224540,714246991,2219542822,3216508227,1779020587,1157045461,1724045976,2956818420,815457738
5831,4229147480,2565487204,4186167404,1369554515,610219900,3938339080,3152648289,3400461865,1351396416,1310476550
5832,2364026822,2770666188,2232526700,2493058263,2073674196,3180433560,2857465497,2072955441,2177783211,4019308087
5833,1620111532,851759956,1446576185,1408895431,89660502,1445442275,290024021,4168134584,3097853628,3214843907
5834,1104108261,3246623757,800835809,878477055,2069352973,302939545,1001775709,4276145838,1318459570,2950415794
5835,3380352086,894294601,388765564,1509575095,2818990865,289304836,1915105890,1297373668,3144438904,3858693822
5836,548048530,2757373529,4078779296,3896224587,1031253550,2744445299,2928696970,145710018,2092968033,3805858877
5837,1415537675,1120221997,2073156667,1098623300,3387438063,1263872523,1608026879,3110220474,2226674870,2122080870
5838,1903755843,2551832778,2964680064,1093503165,3085543814,2685363098,2858870135,983289427,4007246655,2179154393
5839,3696073568,911932954,4162997476,371881355,3219840187,3330975510,3072410884,1036319552,198445491,3919571445
5840,1133543852,2549725266,3564505100,268498874,1619711359,3794560640,296739152,2421798314,3621837539,3901055683
5841,2860193788,3809036658,662465338,4049773053,892884136,3002914911,2984358404,728579474,107027844,2698732393
5842,1240989432,1932868127,525731246,874079739,3715720799,2690000625,2873683686,3690948562,638383341,4060470278
5843,1615819029,1273189172,3273227275,4023390015,764446464,441990188,894593431,2330448446,932817935,1800405285
5844,2515906273,2166703430,114015732,1305171285,406642050,660901877,3740907622,298812064,700492895,4276470800
5845,167555397,654568807,3922657678,1625771848,2276272146,3562706828,831502686,2866506892,1965076525,2828109642
5846,1105396820,2010305341,3795865397,2510659917,2680050147,2957432604,510197566,3426150934,3198920398,2996512527
5847,2824893251,1639738513,1667671927,1298615988,573083850,1824581352,1505113474,3888016599,3307475357,3011290575
5848,4190771796,2239973560,2344143389,1374498954,3923577207,1988694882,2045851880,2430401334,1582293262,1385046856
5849,3175121635,2101582348,2035616598,2583213654,3347825480,2349260837,3433514205,363249607,971295114,607582961
5850,580665267,631282404,3209380429,2902295405,1179103045,1790758972,3143138409,996954414,2854207729,2044081678
5851,2817612654,2592350810,3938338025,3906131412,479439675,4203537464,1864961749,1808170076,2569433880,1811418217
5852,619396398,3658632125,1320302707,209142249,2674182914,2614567691,4082437461,1140343762,582517557,3213273788
5853,3239078272,370678539,1183604896,4285638449,2376481648,819188960,931059311,2365086746,689553056,2526069563
5854,1191927836,849131462,3574572994,1949750907,1241558533,136043915,3201363670,1594242861,2895709364,2207892649
5855,2261498168,483120116,1391611147,4259099764,832539600,4028211598,1834852394,759645512,2887546958,435557471
5856,323820508,3969620487,2629468052,3145621937,1538992676,432008429,1397712672,1830398367,3083401031,1625572599
5857,2696224099,950351431,3967999180,469373254,1216476891,4007192317,643841975,3935060464,39563427,1944832616
5858,4121306187,3343790141,2148029435,1178430878,2012488984,1370568125,1449987207,2977643394,4245955097,677442641
5859,4288250703,1353762341,1741334613,1249982728,2255683358,1697135634,2272875616,1484699211,809634807,2026018070
5860,2438211979,3314091673,2492608565,228918692,68210192,2615177595,3147248092,2588996663,3722367935,3706946631
5861,4157083073,3690295954,2112510148,2186455218,1317709040,2529148708,2165832932,2803646875,2021601443,3641374624
5862,3678565902,2877138879,365648489,305401218,746255032,2493877252,1252340058,2366682687,1893729217,3031227752
5863,116403082,2055562642,575189099,2681415960,3653273452,1222947832,1594008483,617865765,3795519098,1835898332
5864,1714347955,3652362100,3909181273,1389683562,3328953258,3809742091,234028368,1677481415,407752228,1022431240
5865,291606316,2830897087,2479447384,2087205082,3750529619,711189395,479627528,107835691,2182547446,2046188494
5866,2075128641,3803686859,3423297420,1587989577,778187460,3477278864,2157335099,2002083116,3797295675,3463469569
5867,542469150,3544143046,2057218193,2610162939,1706676694,3049766522,1979279776,1786641210,36152879,3823317252
